gene_id,r_dispersion,r_gene_wise,r_trend,julia_gene_wise,julia_trend,julia_map,abs_log_map_error,abs_log_gene_wise_error,abs_log_trend_error
gene_995,6.34140003090449,5.04996470280273,7.9513892401895,5.08256892422799,8.1249946040185,5.544110101141496,0.13436344793100718,0.006435573797238137,0.02159840350140474
gene_199,6.9983176768841,5.94167193834961,8.02565356580586,5.735067720378472,8.154452509077922,6.121523227584521,0.13385882934570525,0.0353910060987197,0.015920991284681385
gene_616,5.62545638062257,4.23674994001355,7.81393373270969,4.409806441038835,8.077097171070058,4.933070253753891,0.13134051539392422,0.04003434584187726,0.033124030965096196
gene_552,6.25701609375598,4.9838686267442,7.84977633964977,5.021739975346567,8.108003780629062,5.487861948887708,0.1311646741119703,0.007570060145728252,0.032366655249387755
gene_497,6.17101528239789,4.90515363311726,7.76505244525492,4.950334045627127,8.040545650137801,5.4158119126658475,0.13054056890513688,0.009168644005479232,0.034863737185441224
gene_206,6.40086737200336,5.11609240905614,8.00038854954484,5.157486470829903,8.182896021518248,5.617985912813819,0.13046028688841593,0.0080583964479366,0.022556015625295522
gene_483,7.51327619305245,6.93495338053888,7.92724693236049,6.2836201766891016,8.157045492884835,6.594869612455409,0.1303795994233261,0.09862805575303946,0.028576227295834755
gene_460,6.16420516787234,4.90622711128883,7.74643470683814,4.949988371630941,8.053816539989601,5.417158756237702,0.1291877384764859,0.008879990089689427,0.038913383736997265
gene_656,5.63124740996415,4.25492534225489,7.79747786412609,4.430331146523984,8.082906693532689,4.952428028713816,0.12845301526387964,0.04039711618631858,0.035951216487582816
gene_642,10.0,10.0,7.84933490684093,8.978313036823899,8.043146220553464,8.797195106720759,0.12815216019023845,0.10777308614213776,0.024391524647418894
gene_551,6.15831237665653,4.88819756559181,7.74789687641078,4.953241063322344,8.054107396096462,5.420094989612683,0.1276894341249457,0.01321848304067208,0.03876076109267812
gene_406,10.0,10.0,7.79220588109078,8.994591190554624,8.031282054014607,8.807778303483381,0.12694986379468265,0.10596167514525145,0.03022018514646474
gene_266,6.185213606784,4.93909575155982,7.75243144728223,4.98717100329113,8.054518925837966,5.450376357167935,0.12647687885869807,0.00968654758596843,0.03822676188151464
gene_650,7.06806841124758,6.07394568906179,8.02782884203344,5.869148810265555,8.13312435266864,6.234846685023457,0.1254332440024597,0.034298808483152365,0.013031038375487913
gene_190,6.28753408547624,5.05424772531342,7.81741652418537,5.095729426989949,8.063480612010423,5.547985646699745,0.12513404122374627,0.008173798227636642,0.030991168799338276
gene_183,10.0,10.0,7.83809917334597,9.0075321229445,8.086597548859167,8.82932259365534,0.12450679778135942,0.10452396311610812,0.03121171509261389
gene_665,7.29988490002004,6.5233767410053,7.88064156081877,6.1131222952101485,8.165877681256477,6.450003361932251,0.123777928872149,0.0649544903278283,0.035554896853873696
gene_267,7.06275226913025,6.09267327778403,7.99497895143782,5.88507969866619,8.089659837931006,6.24243056877363,0.12346519459059313,0.034666663975942535,0.011772969392341626
gene_647,5.56751222438226,4.22114891263627,7.69363444526747,4.400514740406457,8.070432912782202,4.923847107227882,0.1228581584973294,0.0416141753651591,0.04781383401089867
gene_489,5.66262349327102,4.31183733964685,7.78365201436959,4.491595376433104,8.094703631328679,5.009505780147955,0.12255003598370995,0.040843846156126906,0.039184336495983185
gene_284,7.521929580991,7.06770906802191,7.84323005211565,6.378107244887516,8.041785924024916,6.657973488377966,0.12200754103912304,0.10266500849602611,0.0250004424191288
gene_700,7.02363124671942,6.04424223117442,7.97711226499722,5.845900466597299,8.162086152568552,6.218812530746163,0.12170137884175425,0.03336548091917568,0.022923317837456825
gene_44,6.89735828057661,5.93694720076198,7.82708042694922,5.734129245399519,8.07895306989873,6.110167615859711,0.12118427456215186,0.03475915460840007,0.03167272323299164
gene_645,7.17715586071458,6.33834453944137,7.80366386247102,6.027526837772963,8.043447265024339,6.358506138726131,0.12110971899196676,0.050280837082353536,0.030264406237569208
gene_85,5.65347985938434,4.31750260794038,7.74492958334786,4.498699316889418,8.051666852840091,5.011008167284471,0.1206341340355046,0.04111117922674534,0.038840750518469136
gene_327,7.66068527542809,7.22766678571216,7.96956910839582,6.529276541187752,8.078002716065185,6.791911111979661,0.12036907953614429,0.10162012405129395,0.013514226221708281
gene_509,10.0,10.0,7.9453417671066,9.061238869779581,8.06911802781345,8.86863298937226,0.12006442474220824,0.09857924169352783,0.015458370384340725
gene_247,6.87237654838739,5.92744077298246,7.78481507762957,5.728565693838395,8.028274331142777,6.098223122059633,0.11951254048564741,0.03412736282127682,0.030794550814343236
gene_481,6.24568361301,5.04186313060676,7.75077501892959,5.092046010439063,8.055294236450285,5.543674722433685,0.11923301507409989,0.009904033939110102,0.03853670357729344
gene_607,7.05367748414722,6.09465973425933,7.9844738071046,5.896036055911706,8.17274770583211,6.263745045688129,0.11877085343846328,0.03313266416023586,0.02330628700793902
gene_830,5.1922044952429,3.81022157207352,7.83680267143723,4.063399589673976,8.081042557360023,4.615402047043005,0.11775938361643168,0.06433261775288623,0.030689964926336355
gene_171,6.39397271473797,5.17944694363556,7.90877436367891,5.234796736507561,8.18778664637569,5.6871309811878215,0.11714988356213918,0.010629732843031148,0.034670788520739126
gene_846,6.98955670830731,6.04408254666058,7.90780708624293,5.846105569509196,8.192109098637609,6.223222302862293,0.11612930852351111,0.033303976994518925,0.035320875661811524
gene_741,6.30285264308307,5.11523179075741,7.79307784057741,5.173481271571116,8.029833775635307,5.6125070515715105,0.11600482193134987,0.011323107723988368,0.029927943988592
gene_881,6.44048560879104,5.23228873386994,7.95711800039859,5.299879573654621,8.128527082079716,5.736944947916613,0.11567711276213477,0.012835299578550563,0.021312862385200138
gene_836,5.1442126124826,3.77187784123491,7.78397260703237,4.026949646028623,8.095453148214714,4.583155828854898,0.11548451176764041,0.06543619912885346,0.039235738601844705
gene_717,6.36259395137981,5.18713002988732,7.82688645245591,5.239394832845056,8.072930238719591,5.676323602518484,0.11413237809611099,0.010025438274747778,0.030951731510310054
gene_75,6.29871804975038,5.12245310396928,7.77638358903423,5.184653707293921,8.031242417531086,5.622562671536805,0.11355857717538753,0.012069605865778543,0.03224784216743126
gene_263,6.96682075250985,6.00127862408422,7.90384415679637,5.8466131638031875,8.196044331689393,6.2242163337958365,0.11271144337054984,0.026110003307475482,0.036302396057441566
gene_838,10.0,10.0,7.91443035459221,9.116596392053147,8.181835452914017,8.935687750825881,0.11253197467272402,0.0924885611909887,0.03322878805945484
gene_872,6.37399966206837,5.20968958982981,7.81683498486192,5.266767188535364,8.063004339321473,5.699173272291922,0.11190603860553527,0.010896463310274385,0.03100649464284322
gene_149,7.5822059732049,7.23599367629157,7.82606338510081,6.531245516516594,8.0380912257815,6.787348251684093,0.110743854819503,0.10247003091095519,0.02673202222331561
gene_101,6.8888006006405,5.99995031436802,7.74880197355312,5.817809177263118,8.051867956226532,6.178871040405177,0.10876141635511871,0.0308274274028435,0.038365861405865065
gene_725,7.007502001956,6.12342558746673,7.86458525114285,5.930025110904749,8.131315274931984,6.287224692861718,0.10846154170076527,0.03209322888976618,0.03335288927403024
gene_294,6.38663989235264,5.24305540006317,7.8101348214533,5.301403528832771,8.07656478402703,5.731474663323764,0.10823543568358174,0.011067182245009244,0.03354440526653235
gene_629,5.80597378789002,4.53229982671206,7.78112853562821,4.72527449230919,8.030904693507619,5.213190257705618,0.10769534903493416,0.041696154187857104,0.03159580214620705
gene_763,6.3415403908985,5.20483358604983,7.76555025121599,5.267911254611909,8.040166755358753,5.697187070304342,0.10714914620908567,0.012046207998490877,0.034752506599362576
gene_281,5.18236430090071,3.83598205072684,7.79698926534568,4.106915507746337,8.086149682843997,4.656176879293931,0.10706668163816024,0.06824678417401753,0.036415014846387095
gene_538,6.33305871232649,5.18273053979829,7.77804722162168,5.2549629354332446,8.078211860923492,5.6907507681903144,0.1069411437119554,0.013840902482178619,0.03786523680741016
gene_308,4.81213021454373,3.54522137389377,7.2357022323154,3.785474265790187,7.795974539149607,4.327642663556463,0.10611688386298268,0.06557057560659851,0.07458009993576908
gene_737,8.66816689333898,10.0,8.00399081886381,7.718681081947639,8.181167086492374,7.802350962456731,0.10523224372511697,0.2589415878602126,0.021894546395433867
gene_928,7.79555014734451,7.47979462664933,8.0223225122436,6.795291185265846,8.110241633821657,7.021699063908929,0.1045478563231903,0.09597543572211231,0.010899692225453173
gene_391,6.38035595514618,5.25618805229198,7.79241163978358,5.33028844735224,8.079200741656345,5.757252194126852,0.10276357689035653,0.013999295278916746,0.03614255606926964
gene_233,5.80121297312439,4.54241166668891,7.77544971370627,4.7503565903921015,8.031809724730198,5.235833480127384,0.1025409843210825,0.044761611759513986,0.03243857563491215
gene_983,10.0,10.0,7.84991974669907,9.248308505498187,8.107315918371695,9.02541391552811,0.10254072661037528,0.07814442246188769,0.03226354544624277
gene_262,7.70715503717687,7.41529756796681,7.91613240610994,6.729636439904832,8.060033084828236,6.958366093201284,0.10220443294147108,0.09702398394545964,0.018014907336230124
gene_680,7.92259089070138,8.71742901651007,7.00376061802204,9.04085384617253,7.661315614742258,8.767722740621371,0.10135882297555421,0.03642926506244448,0.0897364843324433
gene_385,7.66612174479514,7.28636708469323,7.93915149032863,6.678840957620013,8.143630767339369,6.928779014253218,0.10112723870975593,0.08706061635929374,0.02542971643111791
gene_760,5.79258084554824,4.5452703157081,7.73780161673591,4.747939650897888,8.074876988024286,5.23885121446468,0.1004756937454816,0.043623564976583484,0.04264001689916963
gene_400,5.79042652028625,4.53584288178683,7.75709020997791,4.74565864689157,8.07657366372054,5.237004445548574,0.10045628969064269,0.04521930327519952,0.040360440143793586
gene_972,6.38359130371319,5.27954131965719,7.76976850867138,5.351394630208955,8.073117348447314,5.775012428132934,0.10019043079310275,0.013517982813302298,0.03829932525096602
gene_930,7.05072244380459,6.23606207151537,7.84038714972369,6.051244320851088,8.09322003538904,6.386177951687062,0.09899412606044877,0.030084981121892174,0.031738464017519785
gene_670,7.59107252994434,7.31409470044048,7.7889081788826,6.646254512921862,8.02934704072526,6.883176767488893,0.09789260488053797,0.0957498026210366,0.03040251636895297
gene_367,7.1121617991488,6.30080290632419,7.8951212191175,6.115683020919197,8.185412815184208,6.455061612437339,0.09694167894459271,0.02982061184344098,0.03610864362712496
gene_230,7.77994615544243,7.49509238417903,7.98383067204264,6.832648175867668,8.16506075007835,7.0619414043907875,0.09682941711113813,0.09253613208354627,0.022445836325514446
gene_191,7.14084750376512,6.33643938630589,7.9201943772917,6.151673869568091,8.170953645647593,6.483870198329863,0.09651388240538239,0.02959278099451179,0.031169879241001563
gene_283,7.80069895603531,7.54521942623279,7.98381590105044,6.874135812328571,8.08412541448608,7.083770284636614,0.09640704738639672,0.09314823850715603,0.012485833078045516
gene_574,6.98531740674717,6.19512211679407,7.74939961094196,6.011409290430691,8.053906302742687,6.346178079541905,0.09595767840522917,0.030103015062164618,0.038541857922972156
gene_248,7.20192742178996,6.39078273692565,7.98729550153272,6.223073326453234,8.178421752425464,6.546224478180283,0.09546021975740393,0.026592866275909843,0.023646975134203885
gene_755,5.89589667899361,4.67625764840815,7.7918481450723,4.890215030381139,8.030183902755615,5.360884501481383,0.09512765041620974,0.04473813374835789,0.03012935207693923
gene_213,7.07585854835128,6.2932829221306,7.83594862667349,6.116419464377829,8.080431634312935,6.440273659425764,0.09411775284423896,0.028505991289845323,0.03072334719878267
gene_490,9.95267226898163,9.95267226898163,7.86995447737587,9.28283871215886,8.139979939841933,9.059605614630383,0.0940154961455848,0.06967368913067018,0.03373543752921604
gene_293,6.52040146564384,5.43382137252441,7.88006431580069,5.521582856516939,8.163402176774273,5.936428768599394,0.09382821336479541,0.016021930278521834,0.03532494977152467
gene_384,9.86730891350613,9.86730891350613,7.84885284623762,9.19889760661894,8.104375121249463,8.985504501603076,0.09361449515347875,0.07014351162070032,0.032036667403577024
gene_205,7.13265979391126,6.34565432516176,7.89764752479797,6.162059800676478,8.191994558876333,6.495881899047777,0.09351578535860128,0.029359115503844402,0.03659247064119775
gene_636,10.0,10.0,7.83207597907399,9.362758130674111,8.079718698004466,9.110549879588818,0.09315202354499785,0.06584517383126842,0.03112945103489384
gene_912,5.87367346038598,4.65878583658911,7.7677455890525,4.8737299472180915,8.071875540913142,5.351288310745436,0.09314290289239491,0.04510468275974944,0.03840588501329467
gene_782,9.86788662681288,9.86788662681288,7.83061595217085,9.212604034995596,8.079485591972865,8.991285388480852,0.09302989155629238,0.06871315936805633,0.03128703357104312
gene_260,7.07519540113546,6.30524698621611,7.82291963510814,6.135840222492975,8.078352451813274,6.456621192535752,0.09148891593026698,0.02723511735429396,0.032130107512308825
gene_968,6.45441487419786,5.40321498960322,7.77048888565377,5.4849213915336135,8.075930641046334,5.892522837744208,0.09108014172870416,0.015008617236268451,0.03855503008641037
gene_356,8.24394117468595,8.67298663074423,8.02796689107229,7.401009478051629,8.12346953583867,7.529837068655756,0.09060512352319305,0.15859680336192516,0.011826038908806069
gene_784,10.0,10.0,7.91377522044305,9.367937660756487,8.185826876134096,9.136715912371196,0.09028408146364342,0.06529212120876338,0.03379928928691367
gene_362,6.68101354745744,5.63339608440061,7.98236650182166,5.715722098188155,8.163499919185133,6.105948955140014,0.09000617020956825,0.014508168212524097,0.022438067073317303
gene_695,6.46631251992542,5.41835030477962,7.7698247319229,5.504522226156549,8.077596380892444,5.909898935401386,0.08997728027864382,0.01577858002669874,0.038846743564378006
gene_31,6.44287212088267,5.39915784885325,7.75187225728988,5.481180173905468,8.076132960162031,5.889275404923841,0.08984145333916893,0.015077450482885224,0.04097876815605561
gene_455,6.50807444619206,5.47692762539831,7.79567833003819,5.559531452348871,8.032986686757614,5.951862189482812,0.08933948485866927,0.014969542115125467,0.029986879975512526
gene_546,10.0,10.0,7.74650304765489,9.41407330230689,8.053770105645754,9.145758240143513,0.08929490150537367,0.060379363524601715,0.03889879602281088
gene_218,6.51809553240781,5.47964022053449,7.81938240607974,5.565607757881277,8.06581151667859,5.961664147580895,0.08923257551812402,0.015566743907261982,0.031028753312140278
gene_978,6.48488589218013,5.45801067333459,7.76203409528161,5.534403170686893,8.045961783217948,5.931709176636695,0.08916182507588388,0.013899354282132848,0.035925898203018836
gene_95,6.68473742008657,5.63885441017428,7.97769242204552,5.728588791698645,8.159896493756431,6.116644712283684,0.08881323425901422,0.015788290107322966,0.022582284832665334
gene_560,7.85634439121108,7.70696334914392,7.96444798015489,7.002578710075468,8.075988573470369,7.19007982085267,0.08861913475659922,0.09584578288525325,0.0139076503074822
gene_933,10.0,10.0,7.9235655800907,9.399532734687048,8.166517426189966,9.157805888118258,0.08797847486516508,0.06192511402947076,0.030201250348164788
gene_133,7.91208142916092,8.09982360780089,7.815608045935,7.077689056305041,8.06118183569579,7.25038461457874,0.08733636837678627,0.13489483467916608,0.03093740967950387
gene_35,7.8267828598226,7.67387736143024,7.93645140473541,6.986063585734362,8.066200113363024,7.174648954522471,0.0869977177353567,0.09390476242478085,0.016216256633542425
gene_84,7.92415914067781,7.79700044840506,8.01748942086689,7.098999385102158,8.104997187681068,7.275468550991121,0.08540799539332156,0.09378525939769289,0.010855475122818703
gene_729,7.90692208796415,7.75808148093264,8.01543793775839,7.065818391939894,8.179632502040427,7.2600708463518,0.08534900224846731,0.09346622486153655,0.020277798865460994
gene_663,7.37632977995131,6.80845643128559,7.80043214767134,6.515131964205293,8.03885718685654,6.773821881610687,0.08521073548647085,0.044037966583319044,0.030107796441219303
gene_582,5.94269967896719,4.76935374287554,7.76629861580979,4.994849284627418,8.0706829257913,5.459239515883296,0.08485402428242828,0.046196426349913944,0.03844442169596274
gene_164,7.3220458579908,6.61287748556034,8.00900628788581,6.438867468119583,8.189073563879251,6.732203389614005,0.08398728948692114,0.026666216554610767,0.022234079059474166
gene_424,7.31142785090105,6.60913571847323,7.9890420761992,6.429847915043913,8.17863934680686,6.722930879488498,0.08391438089473979,0.027502006113621302,0.023454935504880314
gene_880,8.75554496976078,10.0,8.01114607795719,8.024187942858033,8.180590726930236,8.052938577997622,0.0836501449250533,0.2201246200192304,0.020930532274642033
gene_908,5.95045534811918,4.7896169269919,7.74595070103571,5.013201834882937,8.052431490198265,5.473279978010203,0.08358967864833611,0.04562436502883038,0.03880387766409843
gene_394,7.32992399134913,6.63289457859049,8.00322924097244,6.454686141142425,8.180299584199965,6.744335591287727,0.08326216539363163,0.027234896423220967,0.021883658574760823
gene_873,7.87659735535602,8.09883991057255,7.76231436704499,7.085773539316264,8.04504476879292,7.254437389251671,0.08228266759006009,0.13363178346022053,0.0357758123206211
gene_953,6.71953267993177,5.72624641999915,7.95306549020812,5.817190912653927,8.128404650810893,6.189175177853342,0.08221678337294058,0.015757243141513833,0.021807223795847097
gene_825,5.88028355215354,4.72077479493401,7.69046097909324,4.948631494328667,8.07009107114983,5.417974958633829,0.08188286213473073,0.047138134969542334,0.0481840403802507
gene_554,6.7566026873411,5.76292266076909,7.98801287919651,5.851915772887625,8.173279395293312,6.225606008205159,0.08184941435634285,0.015324337773721108,0.02292819523701395
gene_375,7.94540932427252,7.83912961591085,8.02275870321033,7.144979449495635,8.163620070361894,7.323610304471225,0.08149090101581491,0.09271787465065628,0.017405365984419774
gene_166,10.0,10.0,7.85843791446186,9.508864987817,8.120522403645094,9.234828437865913,0.0796030568986299,0.050360572895197464,0.032806639456529396
gene_697,10.0,10.0,7.88379149436378,9.534928826806858,8.051335486203278,9.240784648005873,0.07895829233048035,0.047623318384115265,0.02102903431866343
gene_295,7.94774451218519,7.84101467220701,8.02510375659838,7.17237912677252,8.155645973709786,7.345153323080018,0.07884749536279179,0.08913083204669459,0.016135846813817967
gene_676,7.72153841897979,7.61946591494954,7.79554878024144,6.94862470147601,8.03289239954323,7.137833367876397,0.07860434082956025,0.09216252202527442,0.02999176069634535
gene_964,7.32994378051664,6.66953533608944,7.96868135777869,6.500882472333284,8.13986173465043,6.777410068523717,0.07837281290933484,0.025612260085910776,0.021254165559217775
gene_115,10.0,10.0,7.87237986930052,9.517814705825682,8.144527086315831,9.24696485282299,0.07828971933331319,0.04941981824826591,0.033985764188357415
gene_492,7.78769376973938,7.63341331492887,7.90007546476145,6.998652554585572,8.19459659752235,7.206235229166777,0.0775981106457424,0.08681746145122027,0.036602673615765635
gene_918,10.0,10.0,7.93782317499661,9.53128128415548,8.145666954799934,9.257862794283362,0.07711187072773651,0.048005936919697234,0.025847045532503277
gene_47,7.1272603421131,6.47977227492381,7.7521438920795,6.306079646723139,8.055085445404847,6.598671674697901,0.0770585494755831,0.027171175636742095,0.03833418797406418
gene_963,7.77457916404453,7.58209995887115,7.91351567765418,6.9908310397358076,8.187226022003697,7.198472938975852,0.07699041807094442,0.08119076173113293,0.03400299452313815
gene_832,7.59853083137553,7.8520296222404,7.46954905545414,6.853427118414541,7.945856379077422,7.04382836461972,0.075803092788151,0.1360232125609595,0.06181595269660267
gene_596,7.1508164284506,6.52036931763357,7.75981098404744,6.346744467886486,8.049432134645157,6.63245592690333,0.07525137399705084,0.026989018927657815,0.03664357048951583
gene_705,6.58290984332454,5.6383367674719,7.76029626017581,5.7370402237736196,8.048781325755378,6.108458581871533,0.0748024095836648,0.01735431425148004,0.03650018054113513
gene_855,7.31865857218323,6.68724615697486,7.928323940978,6.517107161240467,8.151514266191262,6.792987969028678,0.07453615688978155,0.025771563112088502,0.0277620529683813
gene_967,6.60745803832947,5.66203714840302,7.79072172225227,5.762180724396099,8.083541425670546,6.135154866233965,0.07416369594968386,0.017532253371203232,0.036896568902351934
gene_883,7.56917405602018,7.30830083467677,7.75830484508903,6.815972389549603,8.051367527605978,7.029609420742,0.07395280861769171,0.06974206409591766,0.03707809367421877
gene_158,10.0,10.0,7.96321102827323,9.572772224856847,8.133878454903163,9.288190796327484,0.07384130656918986,0.043662250809520575,0.021205550503018422
gene_290,7.55425365464338,7.17928245171852,7.83013042784634,6.798987406122498,8.079411433827081,7.019855271566873,0.07336820133861588,0.05442575075013356,0.03133986021612012
gene_517,6.04589893952453,4.93237935999477,7.77085536499483,5.173959357672438,8.075618586047993,5.618845533652198,0.07325395920985378,0.04781672819626115,0.038469227352540436
gene_118,7.30240008602069,6.67510867868891,7.90774766087864,6.502880152166753,8.193946527950699,6.787429861260956,0.07313072133456644,0.026140306510319178,0.0355526578952321
gene_372,7.99028700435596,7.94902559910473,8.02056133801579,7.268570246074818,8.169327791484452,7.427617307636995,0.07302155765759588,0.08948974771375506,0.018378216122463265
gene_788,8.6847540133388,9.67872162984502,7.74673524639141,9.65508974133208,8.050216306881422,9.335311625915484,0.0722350828362317,0.002444618893630679,0.03842746540870756
gene_754,7.36911326926589,6.75544242977109,7.96611086460867,6.593906364233774,8.136228643530313,6.855751218606701,0.07220948874704969,0.024202521500412466,0.02113035915995587
gene_317,7.33343236447721,6.71692188109826,7.93377955944732,6.559193734027286,8.143249383935883,6.827423655272654,0.07149627648739876,0.02376230718444483,0.026059750159465267
gene_30,10.0,10.0,7.82287678231516,9.61795914673022,8.069583994488578,9.310196157106104,0.07147493242046599,0.0389529977323102,0.03104956943928716
gene_654,10.0,10.0,7.92192764164775,9.62240847856174,8.061732034019698,9.312025223072416,0.07127849334535741,0.038490498054811084,0.017493860681762285
gene_622,7.432421599797,7.79968534308934,6.99778826957762,8.055402774776066,7.658027962407391,7.9802525859554585,0.07111833579673554,0.03225962620241818,0.09016036680657935
gene_628,7.24664640179227,6.65006080733393,7.82589396866026,6.48341689990931,8.07182868285494,6.752063437073137,0.0706906440295978,0.025378327826503178,0.030942084098694256
gene_734,7.90663319564969,8.72931158437409,7.14092088593105,8.664713021056704,7.739109822413394,8.485234335228045,0.07062546370486977,0.007427707132634964,0.08044492730791841
gene_46,5.02747723514097,3.90261972234708,7.14540922838806,4.181500622947315,7.741708234942316,4.687000245107209,0.0701255433512995,0.0690221315074615,0.08015228090583681
gene_921,7.92107189520048,7.80917387496548,8.00302902145803,7.218116709427266,8.179269913312167,7.387249694010938,0.06977103718094257,0.07870510509388806,0.02178279627935975
gene_379,7.34248139968044,6.74796631708193,7.91840904126578,6.583745254600837,8.167337295962835,6.851985797959827,0.06913834307241462,0.02463740208965781,0.03095263636462109
gene_653,6.64455093712036,5.73198345473192,7.78769524869829,5.839693132517855,8.086600649688423,6.2027450247036775,0.06880517082979809,0.018616626169905004,0.03766349526882484
gene_485,6.67006202694739,5.77710023778049,7.77720438828822,5.878323974390193,8.030861842928324,6.228168175390206,0.06854690255613916,0.017369815079405937,0.03209490959613559
gene_135,6.62977454991417,5.72628635971188,7.75937032771618,5.832389220055147,8.061090087014426,6.192797261817196,0.06818391432936144,0.018359515318368436,0.038147606334109074
gene_363,8.76835377419334,9.7343916758972,7.85868002155957,9.70052531419677,8.121882435642338,9.386488473503984,0.06812218106916568,0.003485108374379209,0.03294329820549269
gene_187,10.0,10.0,7.88046308190436,9.638826845325479,8.163079237245432,9.346577491789033,0.06757486036271043,0.03678568832021689,0.03523478641792366
gene_42,7.2287792745451,6.62797262403889,7.81061652959972,6.487242149371269,8.080277300076988,6.7566183877473485,0.06754765382536276,0.02146146726511966,0.03394228947475453
gene_212,7.34578621468697,6.76151840176091,7.91217090288935,6.600486026336936,8.187741670842195,6.869352200990524,0.06705703679840869,0.02410419380251705,0.03423592302175704
gene_581,7.29338914466505,6.7246844885225,7.8447590409666,6.561122151486327,8.099343006611166,6.82222189332119,0.06678313162614224,0.02462336017771749,0.031937277362526384
gene_10,8.57886085976017,9.46673583523676,7.73830117465488,9.435809490570627,8.074922551698094,9.167412851443146,0.06635397690922806,0.003272191308389072,0.0425811009094903
gene_600,10.0,10.0,7.75682199854137,9.684345475145207,8.057300359614773,9.359876272083799,0.06615302138638013,0.03207437971511862,0.03800584339497126
gene_173,6.31428747895977,6.47179941752148,6.1352590318893,6.635923919713463,7.248656048412425,6.7454037723729385,0.06604643083836215,0.025043720553935778,0.1667637797917867
gene_587,5.62874754113235,4.45682907583394,7.83265919584365,4.782155980936192,8.081156790581758,5.270348890139877,0.06579039236820927,0.07045394322203169,0.03123296076321891
gene_524,7.25343330032339,6.69844162297949,7.78963825401051,6.538224405077241,8.029465513009038,6.79190522541366,0.06574342038213898,0.02420927484536195,0.030323542895709377
gene_253,8.45387112272328,9.44322359089956,7.97459699727893,7.8880420693814095,8.08006871516801,7.923272729212048,0.0648201136375981,0.179949453326949,0.0131392627118192
gene_76,7.33212185183732,6.77627367101903,7.87058445813603,6.615026197735789,8.140613573146336,6.874322194058707,0.06447190028343663,0.024083586906967547,0.03373323098029157
gene_702,8.06325734177206,8.11663973632577,8.02506796344539,7.44297935068926,8.114337270123096,7.563031471547437,0.06404551345653875,0.08664502390089579,0.011062392418585532
gene_879,7.29528717531155,6.75421142332292,7.81888071362583,6.591704035783064,8.0654228765829,6.842795103538184,0.0640322582150723,0.02435433078214011,0.0310447306897772
gene_792,7.43083683903156,6.89525070961317,7.94808789383243,6.731447262528052,8.13053627703404,6.971131272438496,0.06386096458842916,0.02404270468385694,0.022695500880644648
gene_37,7.23811065482315,6.69259890806715,7.7625077049635,6.534478684662503,8.044808650966912,6.7911365459405415,0.06374190023629978,0.023909704164366552,0.03572155547507316
gene_312,5.95492559994879,4.90121135962796,7.58402439918227,5.146606631227794,8.017838978243455,5.587194478345335,0.06374143006390454,0.048855200129322096,0.055624949345491004
gene_491,7.91641943790698,8.65839734450645,7.22275694038808,8.591306900689185,7.788068100647221,8.436472831561007,0.0636252978773113,0.007778774773540498,0.07535610405807125
gene_618,8.63340590811245,9.50729183059733,7.80553216098997,9.47374161153788,8.079997700546333,9.198497512404474,0.0634010705016328,0.0035351345965408676,0.03455885424251415
gene_108,7.62796284252704,7.35181845348945,7.83354701937598,6.966891090852173,8.079966299785255,7.160864980315542,0.06319003554905711,0.05377860748058039,0.030972290526438684
gene_179,7.93435532887335,8.01361975148145,7.87869914921641,7.318329733195682,8.050062112476581,7.44869402678682,0.0631633880725544,0.09076043964613456,0.021516999580897256
gene_285,10.0,10.0,7.86338445761655,9.71002691479435,8.129270850619841,9.395561081861638,0.06234774058545289,0.029426038831178225,0.033254126932225514
gene_36,8.42940896785343,9.2340624404523,7.66771787731465,9.191752565124837,8.062251146413502,8.971151816385513,0.062287416469970935,0.004592464395936524,0.050173783790362414
gene_181,6.69162257285693,5.83256633044879,7.76509472559192,5.9476538716075575,8.040467898151187,6.2893421507315095,0.061999903068025164,0.01953973709761825,0.03484862221278995
gene_815,8.53167256559623,9.69193751634892,7.97200924526902,8.006916772824994,8.07899162876493,8.02022197903521,0.06181932297771775,0.19098859126831425,0.013330504257336173
gene_335,6.78294503062717,5.93738294605674,7.82478412284502,6.043476688338148,8.071571203145162,6.376333244053881,0.06181817243911292,0.017711002180377244,0.03105201221623899
gene_2,6.4967757558241,5.65488763712743,7.53207563986206,5.750513797156442,7.986141176601266,6.111290930879013,0.06116798375246346,0.01676896712409648,0.05853703328489157
gene_117,10.0,10.0,5.1980362215281,10.0,7.2237476060997095,9.415248010350593,0.060254589187203056,0.0,0.32909297270314264
gene_480,6.70554240666003,5.85991397368736,7.75484983704244,5.97346043088825,8.055160989975965,6.3137016298694375,0.060212275616744915,0.01919147292172907,0.03799456970207871
gene_432,8.52683163676187,9.33916262090868,7.75859243505725,9.299540129288914,8.05685513450982,9.055645012387565,0.06017046668664028,0.004251642599487848,0.037722368047617305
gene_865,8.44238632967263,9.42132419910113,7.96079908623147,7.90994337694439,8.128905720048683,7.950062390213041,0.06008523266586119,0.17485502852194745,0.020896934185332228
gene_715,6.72033864835881,5.8821800930897,7.75922142675779,5.992822049966127,8.050263163790834,6.329656117911859,0.059892638450263824,0.01863497072901188,0.03682278449207077
gene_39,6.77249970824478,5.92648436714764,7.82912413215068,6.046388851983027,8.079256567909981,6.379961285580636,0.05970822265023634,0.020030028121210908,0.03144921614918861
